datetime,Unnamed: 0,rainfall,airtemp,airhum,windspeed,windir,airpress,uvrad,DoY,Jam
5/10/2023 1:00,5917,0,25.7,94.92,3.68,-0.455942276,1007.58,0,-0.833092704,0.540302306
5/10/2023 2:00,5918,0,25.8,94.92,3.68,0.576977559,1006.9,0,-0.833092704,-0.416146837
5/10/2023 3:00,5919,0,25.86,94.92,4.53,0.50257038,1006.5,0,-0.833092704,-0.989992497
5/10/2023 4:00,5920,0,,,,,,,-0.833092704,-0.653643621
5/10/2023 5:00,5921,0,25.64,94.92,4.31,0.78221211,1006.78,0,-0.833092704,0.283662185
5/10/2023 6:00,5922,0,25.2,94.92,3.55,-0.101615692,1006.92,0,-0.833092704,0.960170287
5/10/2023 7:00,5923,0,26.3,94.92,4.08,-0.892018495,1007.46,0.62,-0.833092704,0.753902254
5/10/2023 8:00,5924,0,27.9,94.92,5.46,0.463802163,1007.92,1.61,-0.833092704,-0.145500034
5/10/2023 9:00,5925,0,29.5,92.7,7.27,-0.18909982,1008.12,2.5,-0.833092704,-0.911130262
5/10/2023 10:00,5926,0,31.1,85,6.6,0.50257038,1008.3,3.14,-0.833092704,-0.839071529
5/10/2023 11:00,5927,0,31.8,81.48,6.99,-0.883877473,1007.86,3.64,-0.833092704,0.004425698
5/10/2023 12:00,5928,0,33.4,72.58,6.49,0.809027625,1006.98,3.15,-0.833092704,0.843853959
5/10/2023 13:00,5929,0,32.6,74.82,6.01,-0.605551864,1006.32,2.95,-0.833092704,0.907446781
5/10/2023 14:00,5930,0,34,67.56,6.72,0.101585704,1005.72,3.37,-0.833092704,0.136737218
5/10/2023 15:00,5931,0,34.1,65.94,7.85,-0.36729133,1005.34,1.77,-0.833092704,-0.759687913
5/10/2023 16:00,5932,0,33.3,68.92,6.76,0.03982088,1005.24,1.13,-0.833092704,-0.95765948
5/10/2023 17:00,5933,0,32,73.38,5.64,-0.325809805,1005.3,0.45,-0.833092704,-0.275163338
5/10/2023 18:00,5934,0,29.2,86.26,4.45,-0.943994086,1006.02,0,-0.833092704,0.660316708
5/10/2023 19:00,5935,0,27.3,94.92,3.53,-0.619544275,1007.12,0,-0.833092704,0.988704618
5/10/2023 20:00,5936,0,26.5,94.92,2.24,-0.375537536,1007.8,0,-0.833092704,0.408082062
5/10/2023 21:00,5937,0,25.8,94.92,3.22,-0.862303608,1008.46,0,-0.833092704,-0.54772926
5/10/2023 22:00,5938,0,25.8,94.92,4.51,0.866752057,1008.82,0,-0.833092704,-0.999960826
5/10/2023 23:00,5939,0,25.3,94.92,3.69,0.819305529,1008.5,0,-0.833092704,-0.53283302
5/11/2023 0:00,5940,0,25.14,94.92,3.67,0.325781306,1008.2,0,-0.920990629,1
5/11/2023 1:00,5941,0,25.2,94.92,4.62,0.819305529,1008.18,0,-0.920990629,0.540302306
5/11/2023 2:00,5942,0,25.06,94.92,4.78,-0.03979076,1007.72,0,-0.920990629,-0.416146837
5/11/2023 3:00,5943,0,24.9,94.92,4.72,-0.862303608,1007.1,0,-0.920990629,-0.989992497
5/11/2023 4:00,5944,0,24.7,94.92,3.56,-0.892018495,1007.16,0,-0.920990629,-0.653643621
5/11/2023 5:00,5945,0,25,94.92,5.19,0.819305529,1007.5,0,-0.920990629,0.283662185
5/11/2023 6:00,5946,0,24.84,94.92,4.87,0.925136093,1008.32,0,-0.920990629,0.960170287
5/11/2023 7:00,5947,0,25.4,94.92,3.87,-0.686464631,1008.94,0.57,-0.920990629,0.753902254
5/11/2023 8:00,5948,0,29.22,94.52,5.43,-0.892018495,1009.56,1.4,-0.920990629,-0.145500034
5/11/2023 9:00,5949,0,31.4,85.18,6.95,0.88798277,1009.86,3.28,-0.920990629,-0.911130262
5/11/2023 10:00,5950,0,32.3,80.64,7.48,-0.699229257,1009.52,7.41,-0.920990629,-0.839071529
5/11/2023 11:00,5951,0,33.8,77.72,7.74,-0.577002179,1008.78,8.05,-0.920990629,0.004425698
5/11/2023 12:00,5952,0,34.6,71.5,8.4,-0.819288245,1007.68,11.16,-0.920990629,0.843853959
5/11/2023 13:00,5953,0,35.4,67.9,9.39,-0.448073616,1006.84,9.73,-0.920990629,0.907446781
5/11/2023 14:00,5954,0,33.6,74.78,9.23,0.943984139,1006.08,2.36,-0.920990629,0.136737218
5/11/2023 15:00,5955,0,33.8,74.12,10.32,0.49487222,1005.82,1.66,-0.920990629,-0.759687913
5/11/2023 16:00,5956,0,33.8,74.4,8.88,0.686486551,1005.6,1.31,-0.920990629,-0.95765948
5/11/2023 17:00,5957,0,30.8,84.6,9.72,0.89200487,1006.84,0.36,-0.920990629,-0.275163338
5/11/2023 18:00,5958,0,29,90,7.16,0.03982088,1007.14,0,-0.920990629,0.660316708
5/11/2023 19:00,5959,0,28,94.92,4.15,-0.814198472,1008.28,0,-0.920990629,0.988704618
5/11/2023 20:00,5960,0,27.3,94.92,3,0.367319368,1009,0,-0.920990629,0.408082062
5/11/2023 21:00,5961,0,27,94.92,4.86,-0.973642018,1009.62,0,-0.920990629,-0.54772926
5/11/2023 22:00,5962,0,26.5,94.92,3.85,0.692874086,1009.52,0,-0.920990629,-0.999960826
5/11/2023 23:00,5963,0,26.2,94.92,4.73,-0.892018495,1009.78,0,-0.920990629,-0.53283302
5/12/2023 0:00,5964,0,25.9,94.92,4.25,-0.03979076,1009.18,0,-0.183272493,1
5/12/2023 1:00,5965,0,25.7,94.92,3.97,0.819305529,1008.6,0,-0.183272493,0.540302306
5/12/2023 2:00,5966,0,25.68,94.92,4.53,-0.03979076,1008.22,0,-0.183272493,-0.416146837
5/12/2023 3:00,5967,0,25.5,94.92,4.41,-0.03979076,1008,0,-0.183272493,-0.989992497
5/12/2023 4:00,5968,0,25.5,94.92,6.12,0.1804008,1008.04,0,-0.183272493,-0.653643621
5/12/2023 5:00,5969,0,25.2,94.92,4.37,-0.03979076,1008.6,0,-0.183272493,0.283662185
5/12/2023 6:00,5970,0,25,94.92,3.31,-0.892018495,1008.76,0,-0.183272493,0.960170287
5/12/2023 7:00,5971,0,26.66,94.92,4.4,-0.101615692,1009.48,0.7,-0.183272493,0.753902254
5/12/2023 8:00,5972,0,29.2,94.92,6.64,0.925136093,1010.22,1.34,-0.183272493,-0.145500034
5/12/2023 9:00,5973,0,31,85.4,6.34,-0.240959049,1010.3,2.66,-0.183272493,-0.911130262
5/12/2023 10:00,5974,0,33.7,74.68,7.69,-0.180430449,1009.66,7.9,-0.183272493,-0.839071529
5/12/2023 11:00,5975,0,34.7,69.38,9.49,-0.925147537,1008.82,10.15,-0.183272493,0.004425698
5/12/2023 12:00,5976,0,35.4,68.84,9.48,0.862318872,1008,6.62,-0.183272493,0.843853959
5/12/2023 13:00,5977,0.4,29.9,89.9,7.55,-0.180430449,1007.5,6.57,-0.183272493,0.907446781
5/12/2023 14:00,5978,0.2,33,76.22,8.75,0.862318872,1006.52,2.78,-0.183272493,0.136737218
5/12/2023 15:00,5979,0,33.4,73.98,9.53,-0.946868011,1006.22,1.78,-0.183272493,-0.759687913
5/12/2023 16:00,5980,0,33,76.04,10.2,0.730173561,1006.4,1.19,-0.183272493,-0.95765948
5/12/2023 17:00,5981,0,30.84,81.76,8.09,0.101585704,1007.4,0.36,-0.183272493,-0.275163338
5/12/2023 18:00,5982,0,29,90.88,4.82,0.455969104,1007.8,0,-0.183272493,0.660316708
5/12/2023 19:00,5983,0,27.7,94.92,4.56,-0.982785152,1009,0,-0.183272493,0.988704618
5/12/2023 20:00,5984,0,27,94.92,5.78,0.925136093,1009.6,0,-0.183272493,0.408082062
5/12/2023 21:00,5985,0,26.06,94.92,7.18,0.925136093,1010.1,0,-0.183272493,-0.54772926
5/12/2023 22:00,5986,0,25.46,94.92,4.9,0.925136093,1010.72,0,-0.183272493,-0.999960826
5/12/2023 23:00,5987,0,25.2,94.92,5.64,-0.03979076,1010.48,0,-0.183272493,-0.53283302
5/13/2023 0:00,5988,0,24.9,94.92,5.6,0.819305529,1010.16,0,0.718739077,1
5/13/2023 1:00,5989,0,24.6,94.92,5.83,0.1804008,1009.54,0,0.718739077,0.540302306
5/13/2023 2:00,5990,0,24.4,94.92,3.79,0.819305529,1008.98,0,0.718739077,-0.416146837
5/13/2023 3:00,5991,0,24.2,94.92,5.36,0.925136093,1008.74,0,0.718739077,-0.989992497
5/13/2023 4:00,5992,0,24.16,94.92,3.98,0.925136093,1009,0,0.718739077,-0.653643621
5/13/2023 5:00,5993,0,23.9,94.92,3.49,0.1804008,1009.14,0,0.718739077,0.283662185
5/13/2023 6:00,5994,0,24.2,94.92,3.43,-0.730194157,1009.74,0,0.718739077,0.960170287
5/13/2023 7:00,5995,0,25,94.92,4.61,-0.969451973,1010.4,0.63,0.718739077,0.753902254
5/13/2023 8:00,5996,0,28.2,94.92,7.32,0.1804008,1010.54,1.3,0.718739077,-0.145500034
5/13/2023 9:00,5997,0,30.9,88.88,7.41,0.78221211,1010.86,1.87,0.718739077,-0.911130262
5/13/2023 10:00,5998,0,32.6,79.72,7.73,0.999022147,1010.4,2.7,0.718739077,-0.839071529
5/13/2023 11:00,5999,0,33.9,74.76,7.04,-0.892018495,1009.76,9.27,0.718739077,0.004425698
5/13/2023 12:00,6000,0,34.8,69.12,6.39,-0.619544275,1008.8,2.5,0.718739077,0.843853959
5/13/2023 13:00,6001,0,36.96,61.32,4.93,0.626467944,1008.2,8.9,0.718739077,0.907446781
5/13/2023 14:00,6002,0,35.8,63.56,6.37,-0.982785152,1007.12,2.03,0.718739077,0.136737218
5/13/2023 15:00,6003,0,35.6,67.2,5.02,0.383726282,1006.3,2.24,0.718739077,-0.759687913
5/13/2023 16:00,6004,0,31.6,80.24,6.21,-0.455942276,1006.28,1.11,0.718739077,-0.95765948
5/13/2023 17:00,6005,0,32,79.02,8.84,0.092806219,1006.88,0.35,0.718739077,-0.275163338
5/13/2023 18:00,6006,0,30.46,85.56,4.45,-0.471625713,1007.6,0,0.718739077,0.660316708
5/13/2023 19:00,6007,1.4,27.7,94.92,6.3,-0.982785152,1009.1,0,0.718739077,0.988704618
5/13/2023 20:00,6008,3.4,23.7,94.92,11.1,-0.973642018,1010.94,0,0.718739077,0.408082062
5/13/2023 21:00,6009,5.6,23.1,94.92,5.41,-0.03979076,1010.6,0,0.718739077,-0.54772926
5/13/2023 22:00,6010,0,23.48,94.92,3.42,-0.94968714,1010.92,0,0.718739077,-0.999960826
5/13/2023 23:00,6011,0,23.5,94.92,4.14,-0.776666994,1011.34,0,0.718739077,-0.53283302
5/14/2023 0:00,6012,0,23.2,94.92,4.71,0.984381951,1011.28,0,0.976441676,1
5/14/2023 1:00,6013,0,23.2,94.92,4.1,-0.814198472,1010.6,0,0.976441676,0.540302306
5/14/2023 2:00,6014,0,23.3,94.92,3.25,0.367319368,1009.96,0,0.976441676,-0.416146837
5/14/2023 3:00,6015,,,,,,,,0.976441676,-0.989992497
5/14/2023 4:00,6016,0,23.3,94.92,2.81,0.367319368,1008.96,0,0.976441676,-0.653643621
5/14/2023 5:00,6017,0,23.5,94.92,2.69,0.367319368,1009.5,0,0.976441676,0.283662185
5/14/2023 6:00,6018,0,23.2,94.92,1.83,0.1804008,1010.2,0,0.976441676,0.960170287
5/14/2023 7:00,6019,0,24.8,94.92,2.16,-0.375537536,1010.7,0.62,0.976441676,0.753902254
5/14/2023 8:00,6020,0,27.9,94.92,5.08,-0.982785152,1011.5,1.35,0.976441676,-0.145500034
5/14/2023 9:00,6021,0,29.54,88.94,9.98,0.367319368,1011.68,2.62,0.976441676,-0.911130262
5/14/2023 10:00,6022,0,31.5,83.46,9.15,-0.686464631,1011.58,3.51,0.976441676,-0.839071529
5/14/2023 11:00,6023,0,31.54,83.22,8.75,-0.03979076,1010.84,4.71,0.976441676,0.004425698
5/14/2023 12:00,6024,0,32.8,79.18,8.7,-0.619544275,1009.86,3.86,0.976441676,0.843853959
5/14/2023 13:00,6025,0,33.7,71.26,5.98,-0.730194157,1008.64,2.42,0.976441676,0.907446781
5/14/2023 14:00,6026,0,33.1,73.78,7.53,0.626467944,1007.8,1.96,0.976441676,0.136737218
5/14/2023 15:00,6027,0,34,72.58,6.45,0.612572066,1006.9,2.43,0.976441676,-0.759687913
5/14/2023 16:00,6028,0,32.6,75.34,8.1,0.612572066,1007.04,0.71,0.976441676,-0.95765948
5/14/2023 17:00,6029,0,27.4,84.58,7.28,0.730173561,1007.36,0.2,0.976441676,-0.275163338
5/14/2023 18:00,6030,0,26.5,89.2,5.33,-0.180430449,1008.4,0,0.976441676,0.660316708
5/14/2023 19:00,6031,0,25.3,94.92,3.3,0.692874086,1009.12,0,0.976441676,0.988704618
5/14/2023 20:00,6032,0,25.1,94.92,2.43,0.724117987,1010.1,0,0.976441676,0.408082062
5/14/2023 21:00,6033,0,25.04,94.92,4.61,-0.101615692,1010.68,0,0.976441676,-0.54772926
5/14/2023 22:00,6034,0,25.1,94.92,5.64,0.1804008,1010.84,0,0.976441676,-0.999960826
5/14/2023 23:00,6035,0,24.9,94.92,4.23,-0.03979076,1010.68,0,0.976441676,-0.53283302
5/15/2023 0:00,6036,0,24.8,94.92,3.72,-0.03979076,1010.28,0,0.358819483,1
5/15/2023 1:00,6037,0,24.9,94.92,4.43,-0.862303608,1009.58,0,0.358819483,0.540302306
5/15/2023 2:00,6038,0,24.92,94.92,4.86,-0.03979076,1009.22,0,0.358819483,-0.416146837
5/15/2023 3:00,6039,0,24.8,94.92,4.93,-0.862303608,1008.76,0,0.358819483,-0.989992497
5/15/2023 4:00,6040,0,24.8,94.92,5.09,-0.787695942,1008.52,0,0.358819483,-0.653643621
5/15/2023 5:00,6041,0,24.5,94.92,4.55,-0.892018495,1009.08,0,0.358819483,0.283662185
5/15/2023 6:00,6042,0,24.3,94.92,3.99,-0.686464631,1009.6,0,0.358819483,0.960170287
5/15/2023 7:00,6043,0,25.7,94.92,5.3,-0.101615692,1010.5,0.63,0.358819483,0.753902254
5/15/2023 8:00,6044,0,28,93.42,7.26,-0.18909982,1010.82,1.36,0.358819483,-0.145500034
5/15/2023 9:00,6045,0,30.6,83.08,7.37,-0.943994086,1011.38,2.78,0.358819483,-0.911130262
5/15/2023 10:00,6046,0,31,79.14,6.05,0.367319368,1011.2,2.49,0.358819483,-0.839071529
5/15/2023 11:00,6047,0,32.5,73.48,5.35,-0.892018495,1010.6,2.86,0.358819483,0.004425698
5/15/2023 12:00,6048,0,32.4,74.06,5.44,0.240988305,1009.52,2.98,0.358819483,0.843853959
5/15/2023 13:00,6049,0,33,72.16,6.46,-0.892018495,1008.8,2.05,0.358819483,0.907446781
5/15/2023 14:00,6050,0,34.4,67.3,4.62,0.686486551,1007.62,3.6,0.358819483,0.136737218
5/15/2023 15:00,6051,0,32.5,75.02,6.64,0.048633501,1007,1.19,0.358819483,-0.759687913
5/15/2023 16:00,6052,0,31.6,78.04,4.67,-0.240959049,1007.14,0.5,0.358819483,-0.95765948
5/15/2023 17:00,6053,0,30.06,83.1,6.06,0.998590072,1007.74,0.19,0.358819483,-0.275163338
5/15/2023 18:00,6054,0,28.9,87.5,5.71,0.975622698,1008.82,0,0.358819483,0.660316708
5/15/2023 19:00,6055,0,28.24,91.1,6.08,0.79311806,1010,0,0.358819483,0.988704618
5/15/2023 20:00,6056,0,27.34,93.6,5.81,-0.871132599,1010.44,0,0.358819483,0.408082062
5/15/2023 21:00,6057,0,26.5,94.92,5.31,-0.494898415,1011.02,0,0.358819483,-0.54772926
5/15/2023 22:00,6058,0,26.2,94.92,4.91,-0.928460125,1011.42,0,0.358819483,-0.999960826
5/15/2023 23:00,6059,0,26.1,94.92,4.21,0.325781306,1011.54,0,0.358819483,-0.53283302
5/16/2023 0:00,6060,0,26.2,94.92,4.61,0.576977559,1011.18,0,-0.580464101,1
5/16/2023 1:00,6061,0,25.56,94.92,3.91,-0.982785152,1010.5,0,-0.580464101,0.540302306
5/16/2023 2:00,6062,0,25.3,94.92,3.76,0.50257038,1010.2,0,-0.580464101,-0.416146837
5/16/2023 3:00,6063,0,25.3,94.92,3.92,-0.862303608,1010.18,0,-0.580464101,-0.989992497
5/16/2023 4:00,6064,0,25.2,94.92,4.26,0.946877705,1009.94,0,-0.580464101,-0.653643621
5/16/2023 5:00,6065,0,24.5,94.92,3.64,-0.982785152,1010.28,0,-0.580464101,0.283662185
5/16/2023 6:00,6066,0,24.7,94.92,3.62,-0.862303608,1010.4,0,-0.580464101,0.960170287
5/16/2023 7:00,6067,0,26.4,94.92,5.96,0.692874086,1010.98,0.63,-0.580464101,0.753902254
5/16/2023 8:00,6068,0,27.12,94.92,6.2,-0.359072421,1011.4,1.08,-0.580464101,-0.145500034
5/16/2023 9:00,6069,0,29.6,89.54,8.08,-0.494898415,1011.48,2.57,-0.580464101,-0.911130262
5/16/2023 10:00,6070,0,31.22,75.02,7.92,-0.083989475,1011.48,3.66,-0.580464101,-0.839071529
5/16/2023 11:00,6071,0,32,71.66,7.12,-0.814198472,1010.72,8.56,-0.580464101,0.004425698
5/16/2023 12:00,6072,0,32,74.44,8.2,0.88798277,1009.6,3.09,-0.580464101,0.843853959
5/16/2023 13:00,6073,0,33.1,69.08,7.56,-0.892018495,1008.6,2.52,-0.580464101,0.907446781
5/16/2023 14:00,6074,0,32.78,71.1,9.07,-0.18909982,1007.74,1.91,-0.580464101,0.136737218
5/16/2023 15:00,6075,0,32.7,71.74,7.77,-0.814198472,1007.7,0.8,-0.580464101,-0.759687913
5/16/2023 16:00,6076,0,32.3,76.82,6.75,-0.95241298,1008.02,1.35,-0.580464101,-0.95765948
5/16/2023 17:00,6077,0,30.6,81.2,6.9,-0.925147537,1008.6,0.42,-0.580464101,-0.275163338
5/16/2023 18:00,6078,0,28.84,88.8,5.16,-0.724097197,1008.92,0,-0.580464101,0.660316708
5/16/2023 19:00,6079,0,28,94,4.08,-0.057472431,1009.96,0,-0.580464101,0.988704618
5/16/2023 20:00,6080,0,27.6,94.92,4.44,-0.619544275,1010.8,0,-0.580464101,0.408082062
5/16/2023 21:00,6081,0,26.94,94.92,4.13,0.999022147,1011,0,-0.580464101,-0.54772926
5/16/2023 22:00,6082,0,26.8,94.92,5.29,0.78221211,1011.34,0,-0.580464101,-0.999960826
5/16/2023 23:00,6083,0,26.9,94.92,6.3,-0.455942276,1011.2,0,-0.580464101,-0.53283302
5/17/2023 0:00,6084,0,26.6,94.92,5.94,0.724117987,1010.7,0,-0.999394417,1
5/17/2023 1:00,6085,0,26.34,94.92,5.07,0.1804008,1010.36,0,-0.999394417,0.540302306
5/17/2023 2:00,6086,0,26.2,94.92,5.83,0.724117987,1009.86,0,-0.999394417,-0.416146837
5/17/2023 3:00,6087,0,25.4,94.92,4.56,-0.730194157,1009.56,0,-0.999394417,-0.989992497
5/17/2023 4:00,6088,0,25.3,94.92,4.79,0.866752057,1009.66,0,-0.999394417,-0.653643621
5/17/2023 5:00,6089,0,24.3,94.92,2.82,-0.892018495,1010,0,-0.999394417,0.283662185
5/17/2023 6:00,6090,0,24.2,94.92,2.79,-0.686464631,1010.48,0,-0.999394417,0.960170287
5/17/2023 7:00,6091,0,25.6,94.92,4.1,-0.928460125,1011.24,0.59,-0.999394417,0.753902254
5/17/2023 8:00,6092,0,28.5,92.36,6.83,0.78221211,1011.68,1.39,-0.999394417,-0.145500034
5/17/2023 9:00,6093,0,29.9,84.06,9.07,-0.871132599,1011.98,2.91,-0.999394417,-0.911130262
5/17/2023 10:00,6094,,,,,,,,-0.999394417,-0.839071529
5/17/2023 11:00,6095,0,31.3,77,8.82,0.724117987,1010.84,4.56,-0.999394417,0.004425698
5/17/2023 12:00,6096,0,33.2,68.6,8.23,-0.375537536,1009.7,3.51,-0.999394417,0.843853959
5/17/2023 13:00,6097,0,34.2,65.56,7.68,-0.928460125,1008.5,2.92,-0.999394417,0.907446781
5/17/2023 14:00,6098,0,32.9,73.5,7.43,-0.584184352,1007.8,4.88,-0.999394417,0.136737218
5/17/2023 15:00,6099,0,31.4,79.08,8.47,0.584208817,1007.46,2.35,-0.999394417,-0.759687913
5/17/2023 16:00,6100,0,31.88,76.96,7.2,-0.934889706,1007.5,1.3,-0.999394417,-0.95765948
5/17/2023 17:00,6101,0,30.6,80.6,6.73,0.49487222,1007.64,0.47,-0.999394417,-0.275163338
5/17/2023 18:00,6102,0,28.8,90.8,5.98,-0.973642018,1008.44,0,-0.999394417,0.660316708
5/17/2023 19:00,6103,0,27.58,94.92,3.8,-0.584184352,1009.44,0,-0.999394417,0.988704618
5/17/2023 20:00,6104,0,27.3,94.92,4.76,0.931711414,1010.68,0,-0.999394417,0.408082062
5/17/2023 21:00,6105,0,26.74,94.92,5.3,0.996085171,1011.32,0,-0.999394417,-0.54772926
5/17/2023 22:00,6106,0,26.7,94.92,5.93,-0.862303608,1011.66,0,-0.999394417,-0.999960826
5/17/2023 23:00,6107,0,26.3,94.92,6.35,-0.862303608,1011.46,0,-0.999394417,-0.53283302
5/18/2023 0:00,6108,0,26.3,94.92,6,-0.03979076,1011.22,0,-0.522424107,1
5/18/2023 1:00,6109,0,26.26,94.92,7.16,-0.862303608,1010.42,0,-0.522424107,0.540302306
5/18/2023 2:00,6110,6,24.9,94.92,,,,0,-0.522424107,-0.416146837
5/18/2023 3:00,6111,5.6,24.8,94.92,2.96,-0.730194157,1009.9,0,-0.522424107,-0.989992497
5/18/2023 4:00,6112,0.2,24.7,94.92,3.16,-0.892018495,1009.8,0,-0.522424107,-0.653643621
5/18/2023 5:00,6113,0,24.8,94.92,2.77,-0.569725561,1010.44,0,-0.522424107,0.283662185
5/18/2023 6:00,6114,1.4,25.1,94.92,2.87,0.383726282,1010.66,0,-0.522424107,0.960170287
5/18/2023 7:00,6115,0.2,25,94.92,2.73,-0.569725561,1011.58,0.14,-0.522424107,0.753902254
5/18/2023 8:00,6116,0,25.2,94.92,1.99,0.984381951,1012.7,0.26,-0.522424107,-0.145500034
5/18/2023 9:00,6117,0,25.4,94.92,1.8,0.984381951,1012.84,1.04,-0.522424107,-0.911130262
5/18/2023 10:00,6118,0,25.6,94.92,2.09,0.724117987,1012.42,0.86,-0.522424107,-0.839071529
5/18/2023 11:00,6119,0.2,25.9,94.92,2.48,0.367319368,1011.64,1.27,-0.522424107,0.004425698
5/18/2023 12:00,6120,0,26.8,94.92,3.77,0.50257038,1010.9,1.54,-0.522424107,0.843853959
5/18/2023 13:00,6121,0,27.4,94.78,4.39,-0.862303608,1010.06,1.81,-0.522424107,0.907446781
5/18/2023 14:00,6122,0,27.9,93.96,3.86,-0.730194157,1009.04,1.92,-0.522424107,0.136737218
5/18/2023 15:00,6123,0,28.6,90.86,4.12,0.941036507,1008.22,1.87,-0.522424107,-0.759687913
5/18/2023 16:00,6124,0,28.8,91.5,6.14,-0.494898415,1007.82,1.23,-0.522424107,-0.95765948
5/18/2023 17:00,6125,0,27.96,93.6,6.1,0.866752057,1008.08,0.45,-0.522424107,-0.275163338
5/18/2023 18:00,6126,0,26.7,94.92,4.78,-0.814198472,1008.58,0,-0.522424107,0.660316708
5/18/2023 19:00,6127,0,25.76,94.92,3.13,-0.03979076,1009.4,0,-0.522424107,0.988704618
5/18/2023 20:00,6128,0,25.5,94.92,2.79,-0.862303608,1010.2,0,-0.522424107,0.408082062
5/18/2023 21:00,6129,0,25.4,94.92,3.39,-0.03979076,1010.76,0,-0.522424107,-0.54772926
5/18/2023 22:00,6130,0,25.3,94.92,3.57,-0.928460125,1011.22,0,-0.522424107,-0.999960826
5/18/2023 23:00,6131,0,25.2,94.92,2.35,0.724117987,1011.2,0,-0.522424107,-0.53283302
5/19/2023 0:00,6132,0,25,94.92,2.69,0.576977559,1010.88,0,0.422869897,1
5/19/2023 1:00,6133,0,24.8,94.92,2.83,-0.375537536,1010.6,0,0.422869897,0.540302306
5/19/2023 2:00,6134,0,24.8,94.92,2.28,-0.892018495,1009.94,0,0.422869897,-0.416146837
5/19/2023 3:00,6135,0,24.8,94.92,4.63,0.1804008,1009.02,0,0.422869897,-0.989992497
5/19/2023 4:00,6136,0,24.7,94.92,5.05,-0.862303608,1009.28,0,0.422869897,-0.653643621
5/19/2023 5:00,6137,0,24.6,94.92,4.43,-0.03979076,1009.92,0,0.422869897,0.283662185
5/19/2023 6:00,6138,0,24.9,94.92,5.64,-0.862303608,1010.26,0,0.422869897,0.960170287
5/19/2023 7:00,6139,0,25.54,94.92,6.98,0.925136093,1011.18,0.33,0.422869897,0.753902254
5/19/2023 8:00,6140,0,26.74,94.92,7.26,0.1804008,1011.32,1.02,0.422869897,-0.145500034
5/19/2023 9:00,6141,0,27.9,91.88,6.72,0.88798277,1010.68,2.2,0.422869897,-0.911130262
5/19/2023 10:00,6142,0,30.06,82.4,7.53,-0.928460125,1010.9,5.66,0.422869897,-0.839071529
5/19/2023 11:00,6143,0,29.9,82.62,7.93,-0.730194157,1010.8,2.65,0.422869897,0.004425698
5/19/2023 12:00,6144,0,30.84,79.44,9.14,-0.982785152,,5.46,0.422869897,0.843853959
5/19/2023 13:00,6145,0,32.1,75.3,8.9,-0.101615692,1008.96,4.84,0.422869897,0.907446781
5/19/2023 14:00,6146,0,31.2,79.48,8.18,0.809027625,1007.88,3.06,0.422869897,0.136737218
5/19/2023 15:00,6147,0,30.24,82.42,6.12,0.996085171,1007.42,0.98,0.422869897,-0.759687913
5/19/2023 16:00,6148,0,28.9,87.02,5.27,0.686486551,1008,0.47,0.422869897,-0.95765948
5/19/2023 17:00,6149,0,26.6,94.92,4.65,0.730173561,1008.96,0.13,0.422869897,-0.275163338
5/19/2023 18:00,6150,0,26.3,94.92,4.17,0.730173561,1008.78,0,0.422869897,0.660316708
5/19/2023 19:00,6151,0.4,24.7,94.92,5.95,0.092806219,1008.86,0,0.422869897,0.988704618
5/19/2023 20:00,6152,0,24.5,94.92,5.48,-0.101615692,1009.68,0,0.422869897,0.408082062
5/19/2023 21:00,6153,0,24.5,94.92,5.15,0.240988305,1010.18,0,0.422869897,-0.54772926
5/19/2023 22:00,6154,0,24.16,94.92,5.35,0.925136093,1010.94,0,0.422869897,-0.999960826
5/19/2023 23:00,6155,0,24.1,94.92,3.75,0.971585056,1010.8,0,0.422869897,-0.53283302
5/20/2023 0:00,6156,0,23.5,94.92,2.12,-0.619544275,1010.3,0,0.989084931,1
5/20/2023 1:00,6157,0,23.3,94.92,1.93,0.819305529,1009.9,0,0.989084931,0.540302306
5/20/2023 2:00,6158,0,23.9,94.92,2.5,-0.375537536,1009.24,0,0.989084931,-0.416146837
5/20/2023 3:00,6159,0,24.2,94.92,3.79,-0.862303608,1008.74,0,0.989084931,-0.989992497
5/20/2023 4:00,6160,0,24.5,94.92,3.96,0.78221211,1008.64,0,0.989084931,-0.653643621
5/20/2023 5:00,6161,0,24.4,94.92,2.87,0.946877705,1008.84,0,0.989084931,0.283662185
5/20/2023 6:00,6162,0,24.1,94.92,4.21,-0.03979076,1009.14,0,0.989084931,0.960170287
5/20/2023 7:00,6163,0,25,94.92,4.5,-0.03979076,1009.7,0.48,0.989084931,0.753902254
5/20/2023 8:00,6164,0,27.1,94.92,7.06,0.819305529,1010.24,1.19,0.989084931,-0.145500034
5/20/2023 9:00,6165,0,28.78,91.6,8.03,-0.928460125,1010.56,1.15,0.989084931,-0.911130262
5/20/2023 10:00,6166,0,30.2,85.88,8.31,0.197784025,1010.2,4.71,0.989084931,-0.839071529
5/20/2023 11:00,6167,0,31.4,79.16,7.7,-0.943994086,1009.62,1.92,0.989084931,0.004425698
5/20/2023 12:00,6168,0,31,79.82,7.68,0.612572066,1008.72,1.73,0.989084931,0.843853959
5/20/2023 13:00,6169,0,32.1,76.34,6.91,-0.871132599,1007.76,1.11,0.989084931,0.907446781
5/20/2023 14:00,6170,0,33.6,69.86,6.88,-0.717985084,1006.72,1.58,0.989084931,0.136737218
